@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.860
@SPECTRUM spectrum_04D1ff_619.dat
@SN-NAME 04D1ff
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 4.620
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
    0	   4259.440	      -0.00681 	      0.00480
     1	   4274.440	      -0.00720 	      0.00402
     2	   4289.440	      -0.00196 	      0.00337
     3	   4304.440	      -0.00278 	      0.00289
     4	   4319.440	       0.00275 	      0.00266
     5	   4334.440	      -0.00204 	      0.00239
     6	   4349.440	       0.00033 	      0.00245
     7	   4364.440	       0.00052 	      0.00210
     8	   4379.440	      -0.00110 	      0.00197
     9	   4394.440	       0.00142 	      0.00188
    10	   4409.440	      -0.00215 	      0.00190
    11	   4424.440	      -0.00115 	      0.00186
    12	   4439.440	      -0.00023 	      0.00176
    13	   4454.440	      -0.00430 	      0.00168
    14	   4469.440	       0.00211 	      0.00165
    15	   4484.440	       0.00109 	      0.00159
    16	   4499.440	       0.00106 	      0.00159
    17	   4514.440	      -0.00112 	      0.00157
    18	   4529.440	       0.00007 	      0.00156
    19	   4544.440	       0.00066 	      0.00157
    20	   4559.440	       0.00195 	      0.00152
    21	   4574.440	       0.00213 	      0.00150
    22	   4589.440	       0.00113 	      0.00162
    23	   4604.440	       0.00080 	      0.00144
    24	   4619.440	       0.00058 	      0.00143
    25	   4634.440	      -0.00050 	      0.00142
    26	   4649.440	       0.00038 	      0.00139
    27	   4664.440	      -0.00051 	      0.00141
    28	   4679.440	       0.00132 	      0.00140
    29	   4694.440	       0.00108 	      0.00137
    30	   4709.440	      -0.00035 	      0.00135
    31	   4724.440	      -0.00112 	      0.00148
    32	   4739.440	      -0.00047 	      0.00133
    33	   4754.440	      -0.00108 	      0.00132
    34	   4769.440	      -0.00071 	      0.00131
    35	   4784.440	       0.00114 	      0.00132
    36	   4799.440	      -0.00144 	      0.00132
    37	   4814.440	      -0.00051 	      0.00146
    38	   4829.440	      -0.00175 	      0.00135
    39	   4844.440	      -0.00389 	      0.00132
    40	   4859.440	      -0.00074 	      0.00127
    41	   4874.440	      -0.00070 	      0.00126
    42	   4889.440	       0.00125 	      0.00128
    43	   4904.440	       0.00165 	      0.00139
    44	   4919.440	       0.00076 	      0.00124
    45	   4934.440	      -0.00211 	      0.00123
    46	   4949.440	      -0.00077 	      0.00124
    47	   4964.440	      -0.00080 	      0.00123
    48	   4979.440	       0.00198 	      0.00134
    49	   4994.440	       0.00272 	      0.00122
    50	   5009.440	      -0.00000 	      0.00120
    51	   5024.440	      -0.00142 	      0.00119
    52	   5039.440	       0.00216 	      0.00118
    53	   5054.440	       0.00044 	      0.00129
    54	   5069.440	       0.00063 	      0.00117
    55	   5084.440	       0.00099 	      0.00116
    56	   5099.440	       0.00130 	      0.00117
    57	   5114.440	       0.00271 	      0.00127
    58	   5129.440	       0.00024 	      0.00116
    59	   5144.440	      -0.00111 	      0.00118
    60	   5159.440	       0.00078 	      0.00116
    61	   5174.440	       0.00006 	      0.00123
    62	   5189.440	      -0.00016 	      0.00117
    63	   5204.440	       0.00253 	      0.00122
    64	   5219.440	       0.00112 	      0.00116
    65	   5234.440	       0.00140 	      0.00127
    66	   5249.440	       0.00283 	      0.00116
    67	   5264.440	      -0.00068 	      0.00113
    68	   5279.440	       0.00070 	      0.00114
    69	   5294.440	       0.00200 	      0.00126
    70	   5309.440	       0.00129 	      0.00116
    71	   5324.440	       0.00303 	      0.00116
    72	   5339.440	       0.00102 	      0.00115
    73	   5354.440	       0.00258 	      0.00126
    74	   5369.440	       0.00259 	      0.00114
    75	   5384.440	       0.00308 	      0.00113
    76	   5399.440	       0.00281 	      0.00122
    77	   5414.440	       0.00272 	      0.00112
    78	   5429.440	       0.00256 	      0.00113
    79	   5444.440	       0.00183 	      0.00124
    80	   5459.440	       0.00205 	      0.00113
    81	   5474.440	       0.00023 	      0.00113
    82	   5489.440	       0.00045 	      0.00113
    83	   5504.440	       0.00266 	      0.00125
    84	   5519.440	       0.00245 	      0.00115
    85	   5534.440	       0.00203 	      0.00115
    86	   5549.440	      -0.00094 	      0.00128
    87	   5564.440	       0.00209 	      0.00132
    88	   5579.440	       0.00298 	      0.00334
    89	   5594.440	       0.00301 	      0.00129
    90	   5609.440	       0.00302 	      0.00116
    91	   5624.440	       0.00079 	      0.00116
    92	   5639.440	       0.00231 	      0.00127
    93	   5654.440	       0.00160 	      0.00115
    94	   5669.440	       0.00154 	      0.00116
    95	   5684.440	       0.00131 	      0.00128
    96	   5699.440	       0.00070 	      0.00118
    97	   5714.440	       0.00402 	      0.00120
    98	   5729.440	       0.00193 	      0.00129
    99	   5744.440	       0.00146 	      0.00117
   100	   5759.440	       0.00170 	      0.00117
   101	   5774.440	       0.00316 	      0.00128
   102	   5789.440	       0.00397 	      0.00116
   103	   5804.440	       0.00163 	      0.00117
   104	   5819.440	       0.00072 	      0.00128
   105	   5834.440	       0.00411 	      0.00118
   106	   5849.440	       0.00178 	      0.00118
   107	   5864.440	       0.00073 	      0.00138
   108	   5879.440	       0.00326 	      0.00141
   109	   5894.440	       0.00566 	      0.00230
   110	   5909.440	       0.00255 	      0.00136
   111	   5924.440	       0.00208 	      0.00132
   112	   5939.440	       0.00330 	      0.00139
   113	   5954.440	       0.00283 	      0.00127
   114	   5969.440	       0.00190 	      0.00123
   115	   5984.440	       0.00111 	      0.00133
   116	   5999.440	       0.00218 	      0.00120
   117	   6014.440	       0.00342 	      0.00116
   118	   6029.440	      -0.00126 	      0.00128
   119	   6044.440	       0.00410 	      0.00115
   120	   6059.440	       0.00422 	      0.00125
   121	   6074.440	       0.00325 	      0.00114
   122	   6089.440	       0.00226 	      0.00113
   123	   6104.440	       0.00225 	      0.00124
   124	   6119.440	       0.00010 	      0.00112
   125	   6134.440	       0.00264 	      0.00124
   126	   6149.440	       0.00151 	      0.00114
   127	   6164.440	       0.00068 	      0.00113
   128	   6179.440	       0.00128 	      0.00124
   129	   6194.440	       0.00293 	      0.00113
   130	   6209.440	       0.00320 	      0.00124
   131	   6224.440	       0.00229 	      0.00116
   132	   6239.440	       0.00496 	      0.00139
   133	   6254.440	       0.00353 	      0.00135
   134	   6269.440	       0.00149 	      0.00123
   135	   6284.440	       0.00273 	      0.00136
   136	   6299.440	       0.00298 	      0.00231
   137	   6314.440	       0.00160 	      0.00135
   138	   6329.440	       0.00148 	      0.00137
   139	   6344.440	       0.00337 	      0.00117
   140	   6359.440	       0.00520 	      0.00169
   141	   6374.440	       0.00186 	      0.00133
   142	   6389.440	       0.00355 	      0.00114
   143	   6404.440	       0.00274 	      0.00119
   144	   6419.440	       0.00327 	      0.00110
   145	   6434.440	       0.00370 	      0.00119
   146	   6449.440	       0.00272 	      0.00109
   147	   6464.440	       0.00398 	      0.00121
   148	   6479.440	       0.00475 	      0.00124
   149	   6494.440	       0.00399 	      0.00116
   150	   6509.440	       0.00407 	      0.00127
   151	   6524.440	       0.00124 	      0.00114
   152	   6539.440	       0.00464 	      0.00129
   153	   6554.440	       0.00300 	      0.00123
   154	   6569.440	       0.00383 	      0.00121
   155	   6584.440	       0.00610 	      0.00124
   156	   6599.440	       0.00402 	      0.00111
   157	   6614.440	       0.00627 	      0.00119
   158	   6629.440	       0.00533 	      0.00108
   159	   6644.440	       0.00380 	      0.00117
   160	   6659.440	       0.00537 	      0.00106
   161	   6674.440	       0.00650 	      0.00106
   162	   6689.440	       0.00396 	      0.00116
   163	   6704.440	       0.00508 	      0.00107
   164	   6719.440	       0.00412 	      0.00117
   165	   6734.440	       0.00350 	      0.00106
   166	   6749.440	       0.00443 	      0.00117
   167	   6764.440	       0.00319 	      0.00105
   168	   6779.440	       0.00480 	      0.00105
   169	   6794.440	       0.00292 	      0.00115
   170	   6809.440	       0.00132 	      0.00106
   171	   6824.440	       0.00360 	      0.00137
   172	   6839.440	       0.00381 	      0.00131
   173	   6854.440	       0.00393 	      0.00130
   174	   6869.440	       0.00024 	      0.00148
   175	   6884.440	       0.00084 	      0.00129
   176	   6899.440	      -0.00036 	      0.00141
   177	   6914.440	       0.00198 	      0.00131
   178	   6929.440	       0.00200 	      0.00138
   179	   6944.440	       0.00365 	      0.00129
   180	   6959.440	       0.00415 	      0.00132
   181	   6974.440	       0.00277 	      0.00122
   182	   6989.440	       0.00224 	      0.00125
   183	   7004.440	      -0.00073 	      0.00115
   184	   7019.440	       0.00160 	      0.00111
   185	   7034.440	       0.00189 	      0.00120
   186	   7049.440	       0.00373 	      0.00117
   187	   7064.440	       0.00248 	      0.00124
   188	   7079.440	       0.00254 	      0.00114
   189	   7094.440	       0.00370 	      0.00123
   190	   7109.440	       0.00445 	      0.00109
   191	   7124.440	       0.00402 	      0.00121
   192	   7139.440	       0.00454 	      0.00115
   193	   7154.440	       0.00256 	      0.00128
   194	   7169.440	       0.00404 	      0.00122
   195	   7184.440	       0.00726 	      0.00130
   196	   7199.440	       0.01034 	      0.00140
   197	   7214.440	       0.00819 	      0.00117
   198	   7229.440	       0.00447 	      0.00146
   199	   7244.440	       0.00677 	      0.00210
   200	   7259.440	       0.00845 	      0.00159
   201	   7274.440	       0.01115 	      0.00187
   202	   7289.440	       0.00719 	      0.00186
   203	   7304.440	       0.00851 	      0.00157
   204	   7319.440	       0.00715 	      0.00197
   205	   7334.440	       0.00727 	      0.00168
   206	   7349.440	       0.00637 	      0.00162
   207	   7364.440	       0.00594 	      0.00186
   208	   7379.440	       0.00697 	      0.00145
   209	   7394.440	       0.00790 	      0.00168
   210	   7409.440	       0.00516 	      0.00142
   211	   7424.440	       0.00271 	      0.00143
   212	   7439.440	       0.00574 	      0.00144
   213	   7454.440	       0.00528 	      0.00138
   214	   7469.440	       0.00523 	      0.00148
   215	   7484.440	       0.00613 	      0.00169
   216	   7499.440	       0.00532 	      0.00130
   217	   7514.440	       0.00803 	      0.00141
   218	   7529.440	       0.00513 	      0.00178
   219	   7544.440	       0.00455 	      0.00131
   220	   7559.440	       0.01063 	      0.00150
   221	   7574.440	       0.00895 	      0.00155
   222	   7589.440	       0.01022 	      0.00177
   223	   7604.440	       0.00734 	      0.00336
   224	   7619.440	       0.01018 	      0.00278
   225	   7634.440	       0.01056 	      0.00240
   226	   7649.440	       0.00560 	      0.00205
   227	   7664.440	       0.00698 	      0.00162
   228	   7679.440	       0.00305 	      0.00157
   229	   7694.440	       0.00595 	      0.00149
   230	   7709.440	       0.00879 	      0.00216
   231	   7724.440	       0.00840 	      0.00207
   232	   7739.440	       0.00454 	      0.00169
   233	   7754.440	       0.00745 	      0.00248
   234	   7769.440	       0.00698 	      0.00172
   235	   7784.440	       0.00666 	      0.00204
   236	   7799.440	       0.00593 	      0.00199
   237	   7814.440	       0.00608 	      0.00220
   238	   7829.440	       0.00411 	      0.00191
   239	   7844.440	       0.00709 	      0.00214
   240	   7859.440	       0.00772 	      0.00240
   241	   7874.440	       0.00835 	      0.00231
   242	   7889.440	       0.01059 	      0.00210
   243	   7904.440	       0.00546 	      0.00208
   244	   7919.440	       0.00848 	      0.00254
   245	   7934.440	       0.00603 	      0.00192
   246	   7949.440	       0.00652 	      0.00196
   247	   7964.440	       0.00107 	      0.00222
   248	   7979.440	       0.00400 	      0.00226
   249	   7994.440	       0.00392 	      0.00233
   250	   8009.440	       0.00293 	      0.00200
   251	   8024.440	       0.00638 	      0.00222
   252	   8039.440	       0.00257 	      0.00189
   253	   8054.440	       0.00378 	      0.00185
   254	   8069.440	       0.00506 	      0.00197
   255	   8084.440	       0.00276 	      0.00166
   256	   8099.440	       0.00221 	      0.00196
   257	   8114.440	       0.00480 	      0.00169
   258	   8129.440	       0.00546 	      0.00189 
