@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.632
@SPECTRUM spectrum_05D1cb_984.dat
@SN-NAME 05D1cb
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 4.250
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
    0	   4258.820	       0.00309 	      0.00498
     1	   4273.820	       0.00554 	      0.00424
     2	   4288.820	       0.00373 	      0.00354
     3	   4303.820	       0.00538 	      0.00308
     4	   4318.820	       0.00309 	      0.00284
     5	   4333.820	       0.00436 	      0.00254
     6	   4348.820	       0.00407 	      0.00259
     7	   4363.820	      -0.00063 	      0.00223
     8	   4378.820	       0.00289 	      0.00212
     9	   4393.820	       0.00163 	      0.00207
    10	   4408.820	       0.00110 	      0.00206
    11	   4423.820	       0.00155 	      0.00201
    12	   4438.820	       0.00511 	      0.00193
    13	   4453.820	       0.00165 	      0.00182
    14	   4468.820	       0.00137 	      0.00176
    15	   4483.820	       0.00224 	      0.00173
    16	   4498.820	       0.00464 	      0.00172
    17	   4513.820	       0.00290 	      0.00170
    18	   4528.820	       0.00169 	      0.00170
    19	   4543.820	       0.00197 	      0.00170
    20	   4558.820	       0.00232 	      0.00166
    21	   4573.820	       0.00555 	      0.00163
    22	   4588.820	       0.00469 	      0.00176
    23	   4603.820	       0.00176 	      0.00158
    24	   4618.820	       0.00217 	      0.00156
    25	   4633.820	       0.00344 	      0.00154
    26	   4648.820	       0.00231 	      0.00152
    27	   4663.820	       0.00241 	      0.00154
    28	   4678.820	       0.00303 	      0.00153
    29	   4693.820	       0.00711 	      0.00150
    30	   4708.820	       0.00332 	      0.00149
    31	   4723.820	       0.00359 	      0.00161
    32	   4738.820	       0.00401 	      0.00145
    33	   4753.820	       0.00427 	      0.00144
    34	   4768.820	       0.00458 	      0.00142
    35	   4783.820	       0.00426 	      0.00142
    36	   4798.820	       0.00210 	      0.00143
    37	   4813.820	       0.00523 	      0.00159
    38	   4828.820	       0.00792 	      0.00149
    39	   4843.820	       0.00171 	      0.00146
    40	   4858.820	       0.00402 	      0.00139
    41	   4873.820	       0.00458 	      0.00139
    42	   4888.820	       0.00192 	      0.00140
    43	   4903.820	       0.00214 	      0.00151
    44	   4918.820	       0.00345 	      0.00135
    45	   4933.820	       0.00545 	      0.00135
    46	   4948.820	       0.00253 	      0.00135
    47	   4963.820	       0.00164 	      0.00135
    48	   4978.820	      -0.00004 	      0.00146
    49	   4993.820	       0.00170 	      0.00133
    50	   5008.820	       0.00223 	      0.00132
    51	   5023.820	       0.00175 	      0.00130
    52	   5038.820	       0.00273 	      0.00129
    53	   5053.820	       0.00374 	      0.00141
    54	   5068.820	       0.00187 	      0.00128
    55	   5083.820	       0.00551 	      0.00127
    56	   5098.820	       0.00167 	      0.00128
    57	   5113.820	       0.00215 	      0.00138
    58	   5128.820	       0.00387 	      0.00127
    59	   5143.820	       0.00331 	      0.00130
    60	   5158.820	       0.00292 	      0.00127
    61	   5173.820	       0.00282 	      0.00136
    62	   5188.820	       0.00336 	      0.00130
    63	   5203.820	       0.00337 	      0.00141
    64	   5218.820	       0.00505 	      0.00127
    65	   5233.820	       0.00277 	      0.00140
    66	   5248.820	       0.00096 	      0.00128
    67	   5263.820	       0.00201 	      0.00124
    68	   5278.820	       0.00140 	      0.00124
    69	   5293.820	       0.00413 	      0.00138
    70	   5308.820	       0.00455 	      0.00127
    71	   5323.820	       0.00203 	      0.00127
    72	   5338.820	       0.00383 	      0.00139
    73	   5353.820	       0.00315 	      0.00125
    74	   5368.820	       0.00211 	      0.00125
    75	   5383.820	       0.00328 	      0.00124
    76	   5398.820	       0.00364 	      0.00134
    77	   5413.820	       0.00201 	      0.00122
    78	   5428.820	       0.00329 	      0.00123
    79	   5443.820	       0.00276 	      0.00135
    80	   5458.820	       0.00275 	      0.00124
    81	   5473.820	       0.00573 	      0.00123
    82	   5488.820	       0.00231 	      0.00124
    83	   5503.820	       0.00623 	      0.00137
    84	   5518.820	       0.00160 	      0.00125
    85	   5533.820	       0.00237 	      0.00126
    86	   5548.820	       0.00586 	      0.00141
    87	   5563.820	       0.00214 	      0.00145
    88	   5578.820	      -0.00354 	      0.00435
    89	   5593.820	       0.00220 	      0.00146
    90	   5608.820	       0.00435 	      0.00130
    91	   5623.820	       0.00266 	      0.00128
    92	   5638.820	       0.00398 	      0.00139
    93	   5653.820	       0.00292 	      0.00127
    94	   5668.820	       0.00451 	      0.00127
    95	   5683.820	       0.00529 	      0.00140
    96	   5698.820	       0.00417 	      0.00130
    97	   5713.820	       0.00925 	      0.00130
    98	   5728.820	       0.00607 	      0.00142
    99	   5743.820	       0.00352 	      0.00129
   100	   5758.820	       0.00726 	      0.00128
   101	   5773.820	       0.00795 	      0.00140
   102	   5788.820	       0.00525 	      0.00128
   103	   5803.820	       0.00762 	      0.00129
   104	   5818.820	       0.00962 	      0.00142
   105	   5833.820	       0.00843 	      0.00129
   106	   5848.820	       0.00784 	      0.00141
   107	   5863.820	       0.01088 	      0.00139
   108	   5878.820	       0.00730 	      0.00157
   109	   5893.820	       0.00875 	      0.00262
   110	   5908.820	       0.00925 	      0.00152
   111	   5923.820	       0.00766 	      0.00144
   112	   5938.820	       0.00883 	      0.00155
   113	   5953.820	       0.00854 	      0.00141
   114	   5968.820	       0.00950 	      0.00137
   115	   5983.820	       0.01041 	      0.00148
   116	   5998.820	       0.01316 	      0.00133
   117	   6013.820	       0.01108 	      0.00141
   118	   6028.820	       0.01043 	      0.00128
   119	   6043.820	       0.00909 	      0.00126
   120	   6058.820	       0.00984 	      0.00138
   121	   6073.820	       0.01465 	      0.00125
   122	   6088.820	       0.00739 	      0.00123
   123	   6103.820	       0.00478 	      0.00137
   124	   6118.820	       0.00877 	      0.00122
   125	   6133.820	       0.00712 	      0.00137
   126	   6148.820	       0.00863 	      0.00126
   127	   6163.820	       0.00653 	      0.00125
   128	   6178.820	       0.00605 	      0.00138
   129	   6193.820	       0.00449 	      0.00124
   130	   6208.820	       0.00407 	      0.00137
   131	   6223.820	       0.00403 	      0.00129
   132	   6238.820	       0.00506 	      0.00157
   133	   6253.820	       0.00460 	      0.00151
   134	   6268.820	       0.00569 	      0.00137
   135	   6283.820	       0.01142 	      0.00152
   136	   6298.820	       0.00772 	      0.00322
   137	   6313.820	       0.01331 	      0.00156
   138	   6328.820	       0.01235 	      0.00153
   139	   6343.820	       0.01394 	      0.00129
   140	   6358.820	       0.00910 	      0.00212
   141	   6373.820	       0.01317 	      0.00159
   142	   6388.820	       0.01362 	      0.00126
   143	   6403.820	       0.01215 	      0.00131
   144	   6418.820	       0.01324 	      0.00120
   145	   6433.820	       0.01467 	      0.00129
   146	   6448.820	       0.01604 	      0.00119
   147	   6463.820	       0.01486 	      0.00146
   148	   6478.820	       0.01396 	      0.00127
   149	   6493.820	       0.01303 	      0.00130
   150	   6508.820	       0.01055 	      0.00141
   151	   6523.820	       0.01187 	      0.00125
   152	   6538.820	       0.01146 	      0.00143
   153	   6553.820	       0.00958 	      0.00137
   154	   6568.820	       0.01234 	      0.00133
   155	   6583.820	       0.01164 	      0.00136
   156	   6598.820	       0.00862 	      0.00122
   157	   6613.820	       0.01106 	      0.00129
   158	   6628.820	       0.01308 	      0.00118
   159	   6643.820	       0.01237 	      0.00127
   160	   6658.820	       0.01136 	      0.00116
   161	   6673.820	       0.01181 	      0.00116
   162	   6688.820	       0.01092 	      0.00126
   163	   6703.820	       0.00949 	      0.00116
   164	   6718.820	       0.01144 	      0.00126
   165	   6733.820	       0.01201 	      0.00115
   166	   6748.820	       0.01032 	      0.00126
   167	   6763.820	       0.01107 	      0.00115
   168	   6778.820	       0.01197 	      0.00114
   169	   6793.820	       0.01152 	      0.00125
   170	   6808.820	       0.01076 	      0.00114
   171	   6823.820	       0.01176 	      0.00152
   172	   6838.820	       0.01435 	      0.00149
   173	   6853.820	       0.01086 	      0.00142
   174	   6868.820	       0.01102 	      0.00170
   175	   6883.820	       0.01510 	      0.00158
   176	   6898.820	       0.01071 	      0.00143
   177	   6913.820	       0.00960 	      0.00148
   178	   6928.820	       0.00896 	      0.00155
   179	   6943.820	       0.00789 	      0.00145
   180	   6958.820	       0.01006 	      0.00146
   181	   6973.820	       0.01122 	      0.00136
   182	   6988.820	       0.00861 	      0.00139
   183	   7003.820	       0.00474 	      0.00126
   184	   7018.820	       0.00782 	      0.00133
   185	   7033.820	       0.00929 	      0.00118
   186	   7048.820	       0.01180 	      0.00130
   187	   7063.820	       0.00723 	      0.00135
   188	   7078.820	       0.00506 	      0.00125
   189	   7093.820	       0.00711 	      0.00134
   190	   7108.820	       0.00786 	      0.00118
   191	   7123.820	       0.00864 	      0.00131
   192	   7138.820	       0.00617 	      0.00125
   193	   7153.820	       0.00721 	      0.00139
   194	   7168.820	       0.00654 	      0.00133
   195	   7183.820	       0.00650 	      0.00141
   196	   7198.820	       0.01053 	      0.00153
   197	   7213.820	       0.00979 	      0.00127
   198	   7228.820	       0.00846 	      0.00158
   199	   7243.820	       0.00422 	      0.00243
   200	   7258.820	       0.01010 	      0.00178
   201	   7273.820	       0.00692 	      0.00207
   202	   7288.820	       0.00573 	      0.00215
   203	   7303.820	       0.00920 	      0.00177
   204	   7318.820	       0.01151 	      0.00230
   205	   7333.820	       0.01437 	      0.00191
   206	   7348.820	       0.01130 	      0.00186
   207	   7363.820	       0.01086 	      0.00212
   208	   7378.820	       0.01081 	      0.00162
   209	   7393.820	       0.01082 	      0.00188
   210	   7408.820	       0.00927 	      0.00158
   211	   7423.820	       0.01141 	      0.00156
   212	   7438.820	       0.01341 	      0.00162
   213	   7453.820	       0.01006 	      0.00152
   214	   7468.820	       0.00903 	      0.00165
   215	   7483.820	       0.01096 	      0.00194
   216	   7498.820	       0.01269 	      0.00144
   217	   7513.820	       0.01013 	      0.00164
   218	   7528.820	       0.01005 	      0.00189
   219	   7543.820	       0.01293 	      0.00143
   220	   7558.820	       0.00895 	      0.00167
   221	   7573.820	       0.00864 	      0.00177
   222	   7588.820	       0.00654 	      0.00193
   223	   7603.820	       0.00224 	      0.00353
   224	   7618.820	       0.00363 	      0.00303
   225	   7633.820	       0.00591 	      0.00261
   226	   7648.820	       0.00587 	      0.00225
   227	   7663.820	       0.00812 	      0.00182
   228	   7678.820	       0.00998 	      0.00175
   229	   7693.820	       0.00545 	      0.00173
   230	   7708.820	       0.00371 	      0.00238
   231	   7723.820	       0.00767 	      0.00242
   232	   7738.820	       0.00533 	      0.00190
   233	   7753.820	       0.00876 	      0.00293
   234	   7768.820	       0.00654 	      0.00199
   235	   7783.820	       0.00570 	      0.00236
   236	   7798.820	       0.00667 	      0.00232
   237	   7813.820	       0.01077 	      0.00251
   238	   7828.820	       0.00996 	      0.00218
   239	   7843.820	       0.00639 	      0.00239
   240	   7858.820	       0.00740 	      0.00282
   241	   7873.820	       0.00344 	      0.00271
   242	   7888.820	       0.00285 	      0.00240
   243	   7903.820	       0.00347 	      0.00227
   244	   7918.820	       0.00519 	      0.00300
   245	   7933.820	       0.00420 	      0.00246
   246	   7948.820	      -0.00033 	      0.00199
   247	   7963.820	       0.00552 	      0.00259
   248	   7978.820	       0.00739 	      0.00256
   249	   7993.820	       0.00655 	      0.00275
   250	   8008.820	       0.00839 	      0.00221
   251	   8023.820	       0.00818 	      0.00253
   252	   8038.820	       0.00032 	      0.00209
   253	   8053.820	       0.00439 	      0.00206
   254	   8068.820	       0.00484 	      0.00220
   255	   8083.820	       0.00283 	      0.00179
   256	   8098.820	       0.00108 	      0.00215
   257	   8113.820	       0.00220 	      0.00182 
